std_smiles,heavy_atom_count,pains_alert_count,pains_alert_names,smiles,name,source_id
[O-][n+]1ccc(CC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cc1,39.0,0.0,,[O-][n+]1ccc(CC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cc1,L-791943,CBR-HVAC-11769
CO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,24.0,0.0,,CO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,Laninamivir,L174000
COc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(CNC(=O)N(C)O)c1OCCSc1ccc(Cl)cc1,43.0,0.0,,COc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(CNC(=O)N(C)O)c1OCCSc1ccc(Cl)cc1,LDP 392,CBR-HVAC-04550
COC(=O)CC1C[C@@H](COc2ccc(-c3ccc(C(=N)NC(=O)OC)cc3)cc2)NC1=O,32.0,0.0,,COC(=O)CC1C[C@@H](COc2ccc(-c3ccc(C(=N)NC(=O)OC)cc3)cc2)NC1=O,LEFRADAFIBAN,CBR-HVAC-04483
NCCCCC(NC1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,26.0,0.0,,NCCCCC(N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,LIBENZAPRIL,CBR-HVAC-03418_B
CC(C)(CCc1ccc(C(N)=O)cc1)NC[C@H](O)c1ccccc1,24.0,0.0,,CC(C)(CCc1ccc(C(N)=O)cc1)NC[C@H](O)c1ccccc1,LY 195448,CBR-HVAC-12627
CCCN1CC(CSC)C[C@@H]2Cc3[nH]ncc3C[C@H]21,19.0,0.0,,CCCN1CC(CSC)C[C@@H]2Cc3n[nH]cc3C[C@H]21,LY-141865,CBR-HVAC-02999
CCCCCCC(C(=O)O)n1ccc2cc(-c3ccccc3-c3nn[nH]n3)ccc21,30.0,0.0,,CCCCCCC(C(=O)O)n1ccc2cc(-c3ccccc3-c3nnn[nH]3)ccc21,LY-285434,CBR-HVAC-11917
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(C=Cc5ccccc54)CC3)cc2)cc1,37.0,0.0,,CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(C=Cc5ccccc54)CC3)cc2)cc1,LY-2881835,CBR-HVAC-07122
Cc1[nH]c(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)nc1-c1ccc(C(F)(F)F)cc1,35.0,0.0,,Cc1[nH]c(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)nc1-c1ccc(C(F)(F)F)cc1,LY-3023703,CBR-HVAC-13999
CCCCOC(=O)C(C)NP(=O)(Oc1cccc2ccccc12)OC(C)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(O)[C@@H]1O,42.0,0.0,,CCCCOC(=O)[C@H](C)NP(=O)(Oc1cccc2ccccc12)OC(C)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(O)[C@@H]1O,MBX-700,CBR-HVAC-14069
Nc1ncnc2c1ncn2C1CCC(O)C1,16.0,0.0,,Nc1ncnc2c1ncn2C1CCC(O)C1,MDL 201449,CBR-HVAC-10626
COc1cccc2c1OC(CNCCN1C(=O)CC3(CCCC3)CC1=O)CO2,28.0,0.0,,COc1cccc2c1OC(CNCCN1C(=O)CC3(CCCC3)CC1=O)CO2,MDL 73975,CBR-HVAC-10950_B
Cc1c(O)ccc2c1OCC(c1ccc(O)cc1)C2c1ccc(O)cc1,26.0,0.0,,Cc1c(O)ccc2c1OCC(c1ccc(O)cc1)C2c1ccc(O)cc1,ME-344,CBR-HVAC-13366
Nc1nc(N)nc(Nc2ccc([As]3SC(C(=O)O)C(C(=O)O)S3)cc2)n1,26.0,0.0,,Nc1nc(N)nc(Nc2ccc([As]3SC(C(=O)O)C(C(=O)O)S3)cc2)n1,MELARSONYL,CBR-HVAC-08856
CSCCC1NC(=O)C(CC(C)C)NC(=O)C2CNC(=O)CC(NC1=O)C(=O)NC(Cc1c[nH]c3ccccc13)C(=O)NC(Cc1ccccc1)C(=O)N2,54.0,0.0,,CSCC[C@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CNC(=O)C[C@H](NC1=O)C(=O)N[C@H](Cc1c[nH]c3ccccc13)C(=O)N[C@H](Cc1ccccc1)C(=O)N2,MEN 10627,CBR-HVAC-10599
CCCCCCCCCCCCCCC1(C(=O)OC)CO1,21.0,0.0,,CCCCCCCCCCCCCCC1(C(=O)OC)CO1,METHYL PALMOXIRATE,CBR-HVAC-01062
CC(C)N=CNc1ccc(-c2c[nH]cn2)cc1,17.0,0.0,,CC(C)N/C=N/c1ccc(-c2c[nH]cn2)cc1,MIFENTIDINE,CBR-HVAC-03008
CCC1=CC2C(C1)CC2(CN)CC(=O)O,15.0,0.0,,CCC1=CC2C(C1)CC2(CN)CC(=O)O,mirogabalin,CBR-HVAC-07316
CS(=O)(=O)Nc1ccc2c(c1)C(O)CC1(CCN(C3CCc4cc(C#N)ccc4C3)CC1)O2,33.0,0.0,,CS(=O)(=O)Nc1ccc2c(c1)C(O)CC1(CCN(C3CCc4cc(C#N)ccc4C3)CC1)O2,MK 499,CBR-HVAC-04294
Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)C(F)C2)cc1,26.0,0.0,,Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)C(F)C2)cc1,MK-0657,CBR-HVAC-00662
CC(C)(F)CC(NC(c1ccc(-c2ccc(C(O)C(F)F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,37.0,0.0,,CC(C)(F)CC(NC(c1ccc(-c2ccc(C(O)C(F)F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,MK-0674,CBR-HVAC-14028
CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)N=C(C)C(C(=O)Nc2ccccn2)C1c1ccccc1Cl,44.0,0.0,,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)C1c1ccccc1Cl,MODIPAFANT,CBR-HVAC-04212_B
CC1SCC(C(=O)NC(Cc2c[nH]cn2)C(=O)N2CCCC2C(N)=O)NC1=O,28.0,0.0,,CC1SC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,MONTIRELIN,CBR-HVAC-03032
N=C(c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CO3)cc1)N1CCOCC1,31.0,0.0,,N=C(c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CO3)cc1)N1CCOCC1,MS 28168,CBR-HVAC-13378
NC(=O)c1cccc2c(NC(CN3CCC3)c3ccc(Cl)c(C(F)(F)F)c3)ncnc12,31.0,0.0,,NC(=O)c1cccc2c(NC(CN3CCC3)c3ccc(Cl)c(C(F)(F)F)c3)ncnc12,MSC-2363318A,CBR-HVAC-13936
O=C(O)Cc1csc(SCC(=O)NC[C@H]2CN(Cc3ccc(Cl)c(Cl)c3)CCO2)n1,30.0,0.0,,O=C(O)Cc1csc(SCC(=O)NC[C@H]2CN(Cc3ccc(Cl)c(Cl)c3)CCO2)n1,MT-0814,CBR-HVAC-13995
CNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC,27.0,0.0,,CNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC,murocainide,CBR-HVAC-13643
Cc1ccc2[nH]c(=O)c3c(=O)cc(C(=O)O)oc3c2c1,20.0,0.0,,Cc1ccc2[nH]c(=O)c3c(=O)cc(C(=O)O)oc3c2c1,MY-5231,CBR-HVAC-08070
Cn1cnc2c(NC3C[C@@H]4CC[C@H]3C4)ncnc21,18.0,0.0,,Cn1cnc2c(NC3C[C@@H]4CC[C@H]3C4)ncnc21,N 0861,CBR-HVAC-04242_B
COc1ccc(C(=O)N2CCN(CCn3c(C(=O)N(C)c4cc(C)cc(C)n4)nc4ccccc43)CC2)cc1OC,41.0,0.0,,COc1ccc(C(=O)N2CCN(CCn3c(C(=O)N(C)c4cc(C)cc(C)n4)nc4ccccc43)CC2)cc1OC,N 3601,CBR-HVAC-10600
CCc1ccc(CC2NC(=O)CCSCCC(C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C([C@@H](C)CC)NC2=O)cc1,69.0,0.0,,CCc1ccc(C[C@@H]2NC(=O)CCSCC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,nacartocin,CBR-HVAC-03009
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)C#N,32.0,0.0,,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)C#N,NEBO-174,CBR-HVAC-08571
CNc1cccc(NC(=O)NC2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,37.0,0.0,,CNc1cccc(NC(=O)NC2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,Netazepide,CBR-HVAC-04714_B
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1C1=COCCO1,22.0,0.0,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1=COCCO1,NIK-231-M,CBR-HVAC-08091
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,19.0,0.0,,CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,NISOBAMATE,CBR-HVAC-13097
Cc1cc(OCCN(C)C)c(C(C)C)cc1OC(=O)CC(C)(C)SN=O,26.0,0.0,,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC(=O)CC(C)(C)SN=O,NMI 221,CBR-HVAC-11149
CN1CCc2cc(Cl)c(O)cc2C(c2cccc3ccoc23)C1,23.0,0.0,,CN1CCc2cc(Cl)c(O)cc2C(c2cccc3ccoc23)C1,NNC-112,CBR-HVAC-03521
Oc1ccc2c(c1)OC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,31.0,0.0,,Oc1ccc2c(c1)OC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,NNC-45-0781,CBR-HVAC-13520_A
Oc1ccc2c(c1)OC[C@@H](c1ccccc1)[C@H]2c1ccc(OCCN2CCCC2)cc1,31.0,0.0,,Oc1ccc2c(c1)OC[C@@H](c1ccccc1)[C@H]2c1ccc(OCCN2CCCC2)cc1,NNC-45-0781,CBR-HVAC-13520_B
CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,40.0,0.0,,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,N-oleyldihydrosphingosine,CBR-HVAC-07259
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#C[C@@H]1[C@H]2COC[C@@H]12,36.0,0.0,,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#C[C@@H]1[C@H]2COC[C@@H]12,NT-113,CBR-HVAC-07190
CCSC1Oc2cc(O)ccc2C=C1c1ccc(O)cc1,21.0,0.0,,CCSC1Oc2cc(O)ccc2C=C1c1ccc(O)cc1,NV-04,CBR-HVAC-13757
CO/C=C(/C(=O)OC)c1ccc(Cl)cc1COc1ccc(OCCOC)cc1,28.0,0.0,,CO/C=C(/C(=O)OC)c1ccc(Cl)cc1COc1ccc(OCCOC)cc1,OCT-1547,CBR-HVAC-13882
CC(C)(O)Cn1c(=O)n(Cc2ccc(Br)cc2)c(=O)c2ccc(Cl)c(F)c21,27.0,0.0,,CC(C)(O)Cn1c(=O)n(Cc2ccc(Br)cc2)c(=O)c2ccc(Cl)c(F)c21,ODM-106,CBR-HVAC-13949
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2c[nH]c3c(Cl)cccc23)cc1,29.0,0.0,,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2c[nH]c3c(Cl)cccc23)cc1,ON-09310,CBR-HVAC-11918_B
COCC1(C)CCCN2CCc3c(oc4ccccc34)C21,21.0,0.0,,COCC1(C)CCCN2CCc3c(oc4ccccc34)C21,ORM-12741,CBR-HVAC-00292
Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,17.0,0.0,,Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,OSI 7836,CBR-HVAC-05158
CCOC(=O)CC1(c2ccc(OCc3cccc(-c4ccc(OCC5CCS(=O)(=O)CC5)cc4Cl)c3)cc2)COC1,41.0,0.0,,CCOC(=O)CC1(c2ccc(OCc3cccc(-c4ccc(OCC5CCS(=O)(=O)CC5)cc4Cl)c3)cc2)COC1,P-11187,CBR-HVAC-14066
Cc1nc(C)c(P2(=O)O[C@H](C)C[C@@H](C)O2)c(-c2cccc([N+](=O)[O-])c2)c1C(=O)OCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,50.0,0.0,,Cc1nc(C)c(P2(=O)O[C@H](C)C[C@@H](C)O2)c(-c2cccc([N+](=O)[O-])c2)c1C(=O)OCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,PAK 104P,CBR-HVAC-11342
OCCNCCOc1ccc(/C(=C(\c2ccccc2)C(F)(F)F)c2ccccc2)cc1,31.0,0.0,,OCCNCCOc1ccc(/C(=C(\c2ccccc2)C(F)(F)F)c2ccccc2)cc1,PANOMIFENE,CBR-HVAC-02969
CC1=NC(C)=C(C(=O)OC(CN2CCOCC2)CN2CCOCC2)C(c2ccccc2[N+](=O)[O-])C1C(=O)OCCN1C(=O)c2ccccc2S1(=O)=O,52.0,0.0,,CC1=C(C(=O)OCCN2C(=O)c3ccccc3S2(=O)=O)C(c2ccccc2[N+](=O)[O-])C(C(=O)OC(CN2CCOCC2)CN2CCOCC2)=C(C)N1,PCA 50982,CBR-HVAC-11347
OC1(c2cccs2)CCC(CCN2CCN(c3ccccn3)CC2)CC1,26.0,0.0,,OC1(c2cccs2)CCC(CCN2CCN(c3ccccn3)CC2)CC1,PD 136121,CBR-HVAC-10547_B
CCOC(=O)C(C)CC(C)C(=O)N1c2ccccc2CC1C(=O)O,24.0,0.0,,CCOC(=O)C(C)CC(C)C(=O)N1c2ccccc2C[C@H]1C(=O)O,PENTOPRIL,CBR-HVAC-01078
CCCN1C[C@@H](c2ccc(N)nc2)OC[C@@H]1C,17.0,0.0,,CCCN1C[C@@H](c2ccc(N)nc2)OC[C@@H]1C,PF-000592379,CBR-HVAC-06093
CC(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3ccc4ccc(N)nc4c3)CC1)C2,31.0,0.0,,CC(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3ccc4ccc(N)nc4c3)CC1)C2,PF-05175157,CBR-HVAC-13895
Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,30.0,0.0,,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,PF-05180999,CBR-HVAC-07250
CC(=O)NC(CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CN(C(=O)C(C)C)CC3)C2)c1cccc(F)c1,37.0,0.0,,CC(=O)NC(CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CN(C(=O)C(C)C)CC3)C2)c1cccc(F)c1,PF-232798,CBR-HVAC-13549
Nc1nc(C(=NOCc2c[nH]cn2)C(=O)NC2C(=O)N3C(C(=O)O)=C(C[n+]4ccccc4)CS[C@H]23)cs1,37.0,0.0,,Nc1nc(/C(=N/OCc2cnc[nH]2)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(C[n+]4ccccc4)CS[C@H]23)cs1,Pharmaprojects No. 2479,CBR-HVAC-07750
N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1Oc1ccccc1,36.0,0.0,,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1Oc1ccccc1,Pharmaprojects No. 6518,CBR-HVAC-08190
COc1cc(CNS(=O)(=O)c2ccc(NC(=S)NCc3ccc(C(F)(F)F)cc3)cc2)c(I)cc1O,36.0,0.0,,COc1cc(CNS(=O)(=O)c2ccc(NC(=S)NCc3ccc(C(F)(F)F)cc3)cc2)c(I)cc1O,PHE-377,CBR-HVAC-12116
O=C(CN[C@@H]1CCNC1)N1CCC[C@H]1B(O)O,17.0,0.0,,O=C(CN[C@@H]1CCNC1)N1CCC[C@H]1B(O)O,Dutogliptin; PHX-1149,ENB200535-54-1
O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,28.0,0.0,,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,PIPAZETHATE,CBR-HVAC-08617
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,36.0,0.0,,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,PKI-179,CBR-HVAC-06910
N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCN=C(N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,66.0,0.0,,N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,PMX-30063,HY-19892
C[C@@H]1CN(C(=O)c2cc3c(C(=O)OC(C)(C)C)ncn3c3ccc(Cl)cc23)C[C@H](C)N1,31.0,0.0,,C[C@@H]1CN(C(=O)c2cc3c(C(=O)OC(C)(C)C)ncn3c3ccc(Cl)cc23)C[C@H](C)N1,PNU 101017,CBR-HVAC-04749
CC[C@@]1(OC(=O)CNC(=O)CCCCCNC(=O)C=NC(=O)C(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,47.0,0.0,,C=C(C)C(=O)NCC(=O)NCCCCCC(=O)NCC(=O)O[C@]1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,PNU-166148,CBR-HVAC-11666
CC(C)CC(NC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)O)C(C)C,71.0,0.0,,CC(C)C[C@H](NC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O)C(C)C,PPI-368,CBR-HVAC-09287
C[C@]12CCC(=O)C=C1C1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,27.0,0.0,,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,PRORENOATE POTASSIUM,CBR-HVAC-01207_B
NC1CCN(c2nc3c(cc2F)c(=O)c(C=O)cn3-c2ccc(F)cc2F)C1,28.0,0.0,,NC1CCN(c2nc3c(cc2F)c(=O)c(C=O)cn3-c2ccc(F)cc2F)C1,PROTOSUFLOXACIN,CBR-HVAC-13432
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,31.0,0.0,,CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,PRX-00023,CBR-HVAC-00542
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,27.0,0.0,,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,PRX-08066,CBR-HVAC-06213
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,42.0,0.0,,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,PT 523,CBR-HVAC-03755
CC1(C)S[C@@H]2C(NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2C1C(=O)O,29.0,0.0,,CC1(C)S[C@@H]2[C@H](NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2[C@H]1C(=O)O,QUINACILLIN,CBR-HVAC-10308
CN(C)S(=O)(=O)c1ccc2c(c1)N(C1CN3CCC1CC3)c1ccccc1S2,28.0,0.0,,CN(C)S(=O)(=O)c1ccc2c(c1)N(C1CN3CCC1CC3)c1ccccc1S2,quisultazine,CBR-HVAC-05779
O=C(NC1CCN(Cc2ccncc2)CC1)c1cc2cc(OC3CCN(c4ccc(C(F)(F)F)cc4)CC3)ccc2o1,42.0,0.0,,O=C(NC1CCN(Cc2ccncc2)CC1)c1cc2cc(OC3CCN(c4ccc(C(F)(F)F)cc4)CC3)ccc2o1,R-118,CBR-HVAC-14059
CC1=CCC(C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)C2CCC(O)(COC3CCOC3)CC2)CC1,38.0,0.0,,CC1=CCC(C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)C2CCC(O)(COC3CCOC3)CC2)CC1,Radalbuvir,CBR-HVAC-07157
CC(C)(C)C1=NOC(C)(C(=O)NC(Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)C1,35.0,0.0,,CC(C)(C)C1=NOC(C)(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)C1,RBx-4638,CBR-HVAC-14027
COC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(NC(C)C(=O)OC)Oc1ccccc1,32.0,0.0,,COC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1,RE-024,CBR-HVAC-13974
CNC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,34.0,0.0,,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)C(S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,REBIMASTAT,CBR-HVAC-04936_B
CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3ccccn3)CC2)C1,29.0,0.0,,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3ccccn3)CC2)C1,RG-7314,CBR-HVAC-13885
C=C1N(C)C(=O)OC12CCN(CCC=C(c1ccc(F)cc1)c1ccc(F)cc1)CC2,31.0,0.0,,C=C1N(C)C(=O)OC12CCN(CCC=C(c1ccc(F)cc1)c1ccc(F)cc1)CC2,RGH 2721,CBR-HVAC-10725
O=C(c1cc(-c2ccccc2)c(=O)n2c1-c1cc(Cl)ccc1CC2)N1CC[C@H](O)C1,30.0,0.0,,O=C(c1cc(-c2ccccc2)c(=O)n2c1-c1cc(Cl)ccc1CC2)N1CC[C@H](O)C1,Ro-41-3290,CBR-HVAC-12868
Cc1cccc2c1C=Cc1ccccc1/C2=C\CC[N+](C)(C)[O-],23.0,0.0,,Cc1cccc2c1C=Cc1ccccc1/C2=C\CC[N+](C)(C)[O-],Ro-8-1998,CBR-HVAC-05858
CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)C(=O)O,62.0,0.0,,CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)C(=O)O,Romurtide,CBR-HVAC-03279
COc1ccc(C2(c3ccccc3)NC(=O)N(CCCN3CCC(c4ccccc4)CC3)C2=O)cc1,36.0,0.0,,COc1ccc(C2(c3ccccc3)NC(=O)N(CCCN3CCC(c4ccccc4)CC3)C2=O)cc1,ROPITOIN,CP-20088639
COc1ccc(C(=O)Nc2c(Cl)c[n+]([O-])cc2Cl)cc1OC1CC[C@@H](O)C1,27.0,0.0,,COc1ccc(C(=O)Nc2c(Cl)c[n+]([O-])cc2Cl)cc1OC1CC[C@@H](O)C1,RP 116474,CBR-HVAC-11619
CC(C)n1c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(-c2ccc(F)cc2)c2ccccc2c1=O,31.0,0.0,,CC(C)n1c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(-c2ccc(F)cc2)c2ccccc2c1=O,RP 61969,CBR-HVAC-08299
COC(=O)C(Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2ccc(OC)c(OC)c2)cc1,36.0,0.0,,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2ccc(OC)c(OC)c2)cc1,RPR 208566,CBR-HVAC-11128
O=C(CC1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)C1)c1ccc(F)cc1,29.0,0.0,,O=C(CC1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)C1)c1ccc(F)cc1,S 14280,CBR-HVAC-13472
Cc1ccc2c(c1)CC1(CC2)CN=CN1,15.0,0.0,,Cc1ccc2c(c1)CC1(CC2)CNC=N1,S 170891,CBR-HVAC-11606
COc1ccc2c(C3COC(CCCNC(=O)OCC(N)=O)OC3)cccc2c1,29.0,0.0,,COc1ccc2c(C3COC(CCCNC(=O)OCC(N)=O)OC3)cccc2c1,SA-73,CBR-HVAC-13875
CC(C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,28.0,0.0,,C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,Sacubitrilat,CBR-HVAC-04494
CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,38.0,0.0,,CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,SAPRISARTAN,CBR-HVAC-01056
